test_case,iteration,start_iso,end_iso,latency_ms,status_code,prediction,proba
real2,49,2025-10-27T02:41:45.737322+00:00,2025-10-27T02:41:45.752516+00:00,15.193,200,0,0.2362551393202592
real2,50,2025-10-27T02:41:45.752564+00:00,2025-10-27T02:41:45.757831+00:00,5.265,200,0,0.2362551393202592
real2,51,2025-10-27T02:41:45.757882+00:00,2025-10-27T02:41:45.763159+00:00,5.276,200,0,0.2362551393202592
real2,52,2025-10-27T02:41:45.763198+00:00,2025-10-27T02:41:45.768999+00:00,5.799,200,0,0.2362551393202592
real2,53,2025-10-27T02:41:45.769057+00:00,2025-10-27T02:41:45.783727+00:00,14.670,200,0,0.2362551393202592
real2,54,2025-10-27T02:41:45.783766+00:00,2025-10-27T02:41:45.789351+00:00,5.582,200,0,0.2362551393202592
real2,55,2025-10-27T02:41:45.789409+00:00,2025-10-27T02:41:45.815450+00:00,26.040,200,0,0.2362551393202592
real2,56,2025-10-27T02:41:45.815496+00:00,2025-10-27T02:41:45.845055+00:00,29.557,200,0,0.2362551393202592
real2,57,2025-10-27T02:41:45.845096+00:00,2025-10-27T02:41:45.870999+00:00,25.902,200,0,0.2362551393202592
real2,58,2025-10-27T02:41:45.871037+00:00,2025-10-27T02:41:45.895993+00:00,24.955,200,0,0.2362551393202592
real2,59,2025-10-27T02:41:45.896032+00:00,2025-10-27T02:41:45.921280+00:00,25.246,200,0,0.2362551393202592
real2,60,2025-10-27T02:41:45.921321+00:00,2025-10-27T02:41:45.948830+00:00,27.508,200,0,0.2362551393202592
real2,61,2025-10-27T02:41:45.948868+00:00,2025-10-27T02:41:45.965425+00:00,16.556,200,0,0.2362551393202592
real2,62,2025-10-27T02:41:45.965468+00:00,2025-10-27T02:41:45.986371+00:00,20.901,200,0,0.2362551393202592
real2,63,2025-10-27T02:41:45.986416+00:00,2025-10-27T02:41:46.016272+00:00,29.855,200,0,0.2362551393202592
real2,64,2025-10-27T02:41:46.016312+00:00,2025-10-27T02:41:46.032737+00:00,16.423,200,0,0.2362551393202592
real2,65,2025-10-27T02:41:46.032780+00:00,2025-10-27T02:41:46.037936+00:00,5.154,200,0,0.2362551393202592
real2,66,2025-10-27T02:41:46.037989+00:00,2025-10-27T02:41:46.042883+00:00,4.892,200,0,0.2362551393202592
real2,67,2025-10-27T02:41:46.042921+00:00,2025-10-27T02:41:46.048588+00:00,5.664,200,0,0.2362551393202592
real2,68,2025-10-27T02:41:46.048639+00:00,2025-10-27T02:41:46.077151+00:00,28.510,200,0,0.2362551393202592
real2,69,2025-10-27T02:41:46.077192+00:00,2025-10-27T02:41:46.093430+00:00,16.236,200,0,0.2362551393202592
real2,70,2025-10-27T02:41:46.093474+00:00,2025-10-27T02:41:46.109584+00:00,16.109,200,0,0.2362551393202592
real2,71,2025-10-27T02:41:46.109628+00:00,2025-10-27T02:41:46.133927+00:00,24.297,200,0,0.2362551393202592
real2,72,2025-10-27T02:41:46.133970+00:00,2025-10-27T02:41:46.153083+00:00,19.112,200,0,0.2362551393202592
real2,73,2025-10-27T02:41:46.153128+00:00,2025-10-27T02:41:46.158651+00:00,5.521,200,0,0.2362551393202592
real2,74,2025-10-27T02:41:46.158692+00:00,2025-10-27T02:41:46.185167+00:00,26.474,200,0,0.2362551393202592
real2,75,2025-10-27T02:41:46.185212+00:00,2025-10-27T02:41:46.190544+00:00,5.330,200,0,0.2362551393202592
real2,76,2025-10-27T02:41:46.190585+00:00,2025-10-27T02:41:46.213427+00:00,22.840,200,0,0.2362551393202592
real2,77,2025-10-27T02:41:46.213698+00:00,2025-10-27T02:41:46.219240+00:00,5.542,200,0,0.2362551393202592
real2,78,2025-10-27T02:41:46.219296+00:00,2025-10-27T02:41:46.246361+00:00,27.063,200,0,0.2362551393202592
real2,79,2025-10-27T02:41:46.246406+00:00,2025-10-27T02:41:46.276355+00:00,29.947,200,0,0.2362551393202592
real2,80,2025-10-27T02:41:46.276397+00:00,2025-10-27T02:41:46.281649+00:00,5.251,200,0,0.2362551393202592
real2,81,2025-10-27T02:41:46.281699+00:00,2025-10-27T02:41:46.287162+00:00,5.461,200,0,0.2362551393202592
real2,82,2025-10-27T02:41:46.287199+00:00,2025-10-27T02:41:46.292242+00:00,5.040,200,0,0.2362551393202592
real2,83,2025-10-27T02:41:46.292290+00:00,2025-10-27T02:41:46.297498+00:00,5.206,200,0,0.2362551393202592
real2,84,2025-10-27T02:41:46.297535+00:00,2025-10-27T02:41:46.326527+00:00,28.989,200,0,0.2362551393202592
real2,85,2025-10-27T02:41:46.326580+00:00,2025-10-27T02:41:46.342404+00:00,15.823,200,0,0.2362551393202592
real2,86,2025-10-27T02:41:46.342443+00:00,2025-10-27T02:41:46.347710+00:00,5.265,200,0,0.2362551393202592
real2,87,2025-10-27T02:41:46.347762+00:00,2025-10-27T02:41:46.374808+00:00,27.044,200,0,0.2362551393202592
real2,88,2025-10-27T02:41:46.374848+00:00,2025-10-27T02:41:46.393173+00:00,18.324,200,0,0.2362551393202592
real2,89,2025-10-27T02:41:46.393217+00:00,2025-10-27T02:41:46.408421+00:00,15.203,200,0,0.2362551393202592
real2,90,2025-10-27T02:41:46.408460+00:00,2025-10-27T02:41:46.436651+00:00,28.190,200,0,0.2362551393202592
real2,91,2025-10-27T02:41:46.436689+00:00,2025-10-27T02:41:46.452864+00:00,16.170,200,0,0.2362551393202592
real2,92,2025-10-27T02:41:46.452904+00:00,2025-10-27T02:41:46.468571+00:00,15.666,200,0,0.2362551393202592
real2,93,2025-10-27T02:41:46.468612+00:00,2025-10-27T02:41:46.484980+00:00,16.367,200,0,0.2362551393202592
real2,94,2025-10-27T02:41:46.485022+00:00,2025-10-27T02:41:46.500965+00:00,15.941,200,0,0.2362551393202592
real2,95,2025-10-27T02:41:46.501013+00:00,2025-10-27T02:41:46.516413+00:00,15.399,200,0,0.2362551393202592
real2,96,2025-10-27T02:41:46.516449+00:00,2025-10-27T02:41:46.543956+00:00,27.505,200,0,0.2362551393202592
real2,97,2025-10-27T02:41:46.543998+00:00,2025-10-27T02:41:46.571295+00:00,27.296,200,0,0.2362551393202592
real2,98,2025-10-27T02:41:46.571335+00:00,2025-10-27T02:41:46.585540+00:00,14.203,200,0,0.2362551393202592
real2,99,2025-10-27T02:41:46.585581+00:00,2025-10-27T02:41:46.600720+00:00,15.137,200,0,0.2362551393202592
real2,100,2025-10-27T02:41:46.600759+00:00,2025-10-27T02:41:46.606231+00:00,5.471,200,0,0.2362551393202592
